07:28:11:699;0x00A6;8;0000FAFFF9FF0000
07:28:11:700;0x00A5;8;F50A00000000DAFF
07:28:11:700;0x00A4;8;0000000000000000
07:28:11:701;0x00A3;8;EDB14700EDB5D71E
07:28:11:703;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:703;0x0001;8;0064010000000000
07:28:11:704;0x00AD;8;FFFF000000000000
07:28:11:705;0x00AC;8;0000090070180000
07:28:11:705;0x00AB;8;0000000000000000
07:28:11:705;0x0002;8;040399DA46A70000
07:28:11:706;0x00AA;8;0400090000000000
07:28:11:706;0x00A8;8;2200367B0F001200
07:28:11:707;0x00A7;8;1B00000008000400
07:28:11:707;0x00A6;8;F4FFF4FFF3FF0000
07:28:11:708;0x00A5;8;F50A00000000DBFF
07:28:11:708;0x00A4;8;0000000000000000
07:28:11:709;0x0001;8;0064010000000000
07:28:11:709;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:710;0x00A3;8;EDB14700EDB5D71E
07:28:11:713;0x00AD;8;0000000000000000
07:28:11:714;0x00AC;8;0000FBFF73180000
07:28:11:714;0x0007;8;3D03959B46E00000
07:28:11:715;0x00AB;8;0000000000000000
07:28:11:715;0x0001;8;0064010000000000
07:28:11:716;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:716;0x00AA;8;0400090000000000
07:28:11:716;0x0002;8;0503977C46BC0000
07:28:11:717;0x00A8;8;2200367BF6FFF5FF
07:28:11:717;0x00A7;8;1E000000F4FFF5FF
07:28:11:718;0x00A6;8;0700070009000000
07:28:11:718;0x00A5;8;F50A00000000DAFF
07:28:11:719;0x00A4;8;0000000000000000
07:28:11:719;0x00A3;8;EDB14700ECB1D71E
07:28:11:721;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:721;0x0001;8;0064010000000000
07:28:11:722;0x00AD;8;FFFF000000000000
07:28:11:723;0x00AC;8;0000010076180000
07:28:11:723;0x00AB;8;0000000000000000
07:28:11:724;0x00AA;8;0400090000000000
07:28:11:724;0x00A8;8;2200367B00000300
07:28:11:725;0x00A7;8;1C00000001000000
07:28:11:725;0x0007;8;3E03960546E00000
07:28:11:725;0x00A6;8;FEFFFDFF03000000
07:28:11:726;0x00A5;8;F50A00000000E1FF
07:28:11:726;0x00A4;8;0000000000000000
07:28:11:727;0x0001;8;0064010000000000
07:28:11:727;0x0002;8;06039A8446BC0000
07:28:11:728;0x00A3;8;EDB14700ECB1D71E
07:28:11:731;0x00AD;8;FFFF000000000000
07:28:11:732;0x00AC;8;0000020079180000
07:28:11:732;0x00AB;8;0000000000000000
07:28:11:733;0x00AA;8;0400090000000000
07:28:11:733;0x0001;8;0064010000000000
07:28:11:734;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:734;0x00A8;8;2200367B04000500
07:28:11:735;0x00A7;8;1C000000FEFFFEFF
07:28:11:735;0x00A6;8;FDFFFCFFFBFF0000
07:28:11:735;0x00A5;8;F50A00000000DDFF
07:28:11:736;0x0007;8;3F0394C2472F0000
07:28:11:736;0x00A4;8;0000000000000000
07:28:11:737;0x00A3;8;EDB14700ECB1C71E
07:28:11:738;0x0002;8;0703977346180000
07:28:11:739;0x0001;8;0064010000000000
07:28:11:739;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:743;0x00D4;8;00000900FFFFFFFF
07:28:11:743;0x00AD;8;0000000000000000
07:28:11:743;0x00AC;8;000000007C180000
07:28:11:743;0x00A7;8;1B000000FEFFF8FF
07:28:11:743;0x00AA;8;0400090000000000
07:28:11:743;0x00A6;8;0800010000000000
07:28:11:744;0x00A5;8;F50A00000000D9FF
07:28:11:744;0x00A4;8;0000000000000000
07:28:11:744;0x00A3;8;EDB54700EDB9C71E
07:28:11:745;0x0001;8;0064010000000000
07:28:11:745;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:747;0x0007;8;400396D0472F0000
07:28:11:749;0x00AD;8;FFFF000000000000
07:28:11:749;0x0002;8;080396DA46180000
07:28:11:750;0x00AE;8;1000BB1912091820
07:28:11:750;0x00AC;8;000000007F180000
07:28:11:751;0x0001;8;0064010000000000
07:28:11:751;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:752;0x00AB;8;0000000000000000
07:28:11:752;0x00AA;8;0400090000000000
07:28:11:753;0x00A9;8;9700FB00F601EC05
07:28:11:753;0x00A8;8;2200367B02000100
07:28:11:754;0x00A7;8;1B000000FEFFFAFF
07:28:11:754;0x00A6;8;FEFFFFFFFEFF0000
07:28:11:755;0x00A5;8;F60A00000000D8FF
07:28:11:755;0x00A4;8;0000000000000000
07:28:11:756;0x00A3;8;ECB14700EDB9D71E
07:28:11:756;0x00A2;8;F0D8F0D865050000
07:28:11:757;0x0001;8;0064010000000000
07:28:11:757;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:758;0x00A1;8;C200F707D807F0D8
07:28:11:758;0x0007;8;41039856467C0000
07:28:11:759;0x00AD;8;0000000000000000
07:28:11:759;0x00AC;8;0000000082180000
07:28:11:760;0x00AB;8;0000000000000000
07:28:11:760;0x00AA;8;0400090000000000
07:28:11:760;0x0002;8;090391D946A40000
07:28:11:761;0x00A8;8;2200367B00000000
07:28:11:761;0x00A7;8;1C000000FEFF0100
07:28:11:762;0x00A6;8;0000FFFF00000000
07:28:11:762;0x00A5;8;F50A00000000DAFF
07:28:11:763;0x0001;8;0064010000000000
07:28:11:763;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:764;0x00A4;8;0000000000000000
07:28:11:764;0x00A3;8;ECB14700EEB9E71E
07:28:11:765;0x00A0;8;DD00DB00DD00C800
07:28:11:767;0x00AD;8;FFFF000000000000
07:28:11:768;0x00AC;8;0000FAFF85180000
07:28:11:768;0x00AB;8;0000000000000000
07:28:11:769;0x0001;8;0064010000000000
07:28:11:769;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:769;0x0007;8;420395D8467C0000
07:28:11:770;0x00AA;8;0400090000000000
07:28:11:770;0x00A8;8;2200367BF2FFF3FF
07:28:11:771;0x00A7;8;1C000000FBFFFEFF
07:28:11:771;0x00A6;8;0A00070000000000
07:28:11:772;0x0002;8;0A0394A346A40000
07:28:11:772;0x00A5;8;F50A00000000DEFF
07:28:11:773;0x00A4;8;0000000000000000
07:28:11:773;0x00A3;8;EDB14700EEB9E71E
07:28:11:774;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:775;0x0001;8;0064010000000000
07:28:11:776;0x00AD;8;0000000000000000
07:28:11:777;0x00AC;8;0000030088180000
07:28:11:777;0x00AB;8;0000000000000000
07:28:11:778;0x00AA;8;0400090000000000
07:28:11:778;0x00A8;8;2200367B0A000700
07:28:11:779;0x00A7;8;1800000000000100
07:28:11:779;0x00A6;8;F7FFFCFFFEFF0000
07:28:11:780;0x00A5;8;F50A00000000DAFF
07:28:11:780;0x00A4;8;0000000000000000
07:28:11:781;0x0001;8;0064010000000000
07:28:11:781;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:781;0x00A3;8;EDB14700ECB1D71E
07:28:11:782;0x0002;8;0B03957946940000
07:28:11:785;0x00C0;8;0000000000000000
07:28:11:785;0x00AD;8;FFFF000000000000
07:28:11:786;0x00AC;8;000005008B180000
07:28:11:786;0x00AB;8;0000000000000000
07:28:11:787;0x0001;8;0064010000000000
07:28:11:787;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:788;0x00AA;8;0400090000000000
07:28:11:788;0x00A8;8;2200367B07000900
07:28:11:789;0x00A7;8;1B000000FEFF0400
07:28:11:789;0x00A6;8;FAFFF9FFF8FF0000
07:28:11:789;0x00A5;8;F60A00000000DEFF
07:28:11:790;0x00A4;8;0000000000000000
07:28:11:790;0x00A3;8;EDB14700ECB1D71E
07:28:11:791;0x00D4;8;00000900ECB1D71E
07:28:11:791;0x0007;8;440B958246520000
07:28:11:792;0x0202;8;C800000000000000
07:28:11:792;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:793;0x0001;8;0064010000000000
07:28:11:793;0x0002;8;0C03952346940000
07:28:11:794;0x00AD;8;FFFF000000000000
07:28:11:795;0x00AC;8;0000FBFF8E180000
07:28:11:795;0x00AB;8;0000000000000000
07:28:11:796;0x00AA;8;0400090000000000
07:28:11:796;0x00A8;8;2200367BF6FFF5FF
07:28:11:797;0x00A7;8;1E000000F2FFFAFF
07:28:11:797;0x00A6;8;0800060002000000
07:28:11:797;0x00A5;8;F50A00000000DFFF
07:28:11:798;0x00A4;8;0000000000000000
07:28:11:798;0x0001;8;0064010000000000
07:28:11:799;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:799;0x00A3;8;EDB14700ECB1D71E
07:28:11:802;0x0007;8;4503975E45D20000
07:28:11:803;0x00AD;8;FFFF000000000000
07:28:11:804;0x00AC;8;0000000091180000
07:28:11:804;0x00AB;8;0000000000000000
07:28:11:805;0x0001;8;0064010000000000
07:28:11:805;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:806;0x00AA;8;0400090000000000
07:28:11:806;0x00A8;8;2200367B00000000
07:28:11:807;0x00A7;8;1B000000FEFF0000
07:28:11:807;0x00A6;8;0000FFFFF8FF0000
07:28:11:807;0x00A5;8;F50A00000000DDFF
07:28:11:808;0x00A4;8;0000000000000000
07:28:11:808;0x00A3;8;EDB54700EDB5D71E
07:28:11:810;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:811;0x0001;8;0064010000000000
07:28:11:812;0x00AD;8;FFFF000000000000
07:28:11:813;0x00AC;8;0000000094180000
07:28:11:813;0x00AB;8;0000000000000000
07:28:11:813;0x0007;8;4603962945D20000
07:28:11:814;0x00AA;8;0400090000000000
07:28:11:814;0x00A8;8;2200367BFEFF0000
07:28:11:815;0x00A7;8;1B000000FBFFFCFF
07:28:11:815;0x00A6;8;0200FFFFFEFF0000
07:28:11:817;0x0002;8;0E03957A46A30000
07:28:11:819;0x0001;8;0064010000000000
07:28:11:819;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:819;0x00A3;8;ECB54700EDB5D71E
07:28:11:819;0x00A5;8;F50A00000000D8FF
07:28:11:819;0x00A4;8;0000000000000000
07:28:11:821;0x00AD;8;FFFF000000000000
07:28:11:822;0x00AC;8;0000000097180000
07:28:11:822;0x00AB;8;0000000000000000
07:28:11:823;0x0001;8;0064010000000000
07:28:11:823;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:824;0x00AA;8;0400090000000000
07:28:11:824;0x00A8;8;2200367B0000FFFF
07:28:11:825;0x0007;8;4703986E45900000
07:28:11:825;0x00A7;8;1B0000000300F8FF
07:28:11:825;0x00A6;8;00000000FEFF0000
07:28:11:826;0x00A5;8;F50A00000000D9FF
07:28:11:827;0x00A4;8;0000000000000000
07:28:11:827;0x0002;8;0F0394DD46D60000
07:28:11:828;0x00A3;8;ECB14700EDB5D71E
07:28:11:828;0x0008;8;FFFFFFFFFFFFFFFF
07:28:11:829;0x0001;8;0064010000000000
07:28:11:830;0x00AD;8;FFFF000000000000
07:28:11:831;0x00AC;8;0000FDFF9A180000
07:28:11:831;0x00AB;8;0000000000000000
07:28:11:832;0x00AA;8;0400090000000000
